FECHA (YYMMDD);HORA (HHMM);Registros validados;Registros preliminares;Registros no validados;
240310;2300;0,11;;;
240311;0000;0,1;;;
240311;0100;0,1;;;
240311;0200;0,1;;;
240311;0300;0,1;;;
240311;0400;0,1;;;
240311;0500;0,1;;;
240311;0600;0,23;;;
240311;0700;0,37;;;
240311;0800;0,13;;;
240311;0900;0,1;;;
240311;1000;0,1;;;
240311;1100;0,1;;;
240311;1200;0,1;;;
240311;1300;0,1;;;
240311;1400;0,12;;;
240311;1500;0,14;;;
240311;1600;0,25;;;
240311;1700;0,39;;;
240311;1800;0,76;;;
240311;1900;0,88;;;
240311;2000;0,79;;;
240311;2100;1,13;;;
240311;2200;0,99;;;
240311;2300;1,23;;;
240312;0000;0,46;;;
240312;0100;0,3;;;
240312;0200;0,1;;;
240312;0300;0,1;;;
240312;0400;0,1;;;
240312;0500;0,1;;;
240312;0600;0,1;;;
240312;0700;0,1;;;
240312;0800;0,1;;;
240312;0900;0,1;;;
240312;1000;0,1;;;
240312;1100;0,1;;;
240312;1200;0,1;;;
240312;1300;0,1;;;
240312;1400;;;;
240312;1500;0,1;;;
240312;1600;0,1;;;
240312;1700;0,1;;;
240312;1800;0,1;;;
240312;1900;0,11;;;
240312;2000;0,17;;;
240312;2100;0,1;;;
240312;2200;0,1;;;
240312;2300;0,1;;;
240313;0000;0,24;;;
240313;0100;0,16;;;
240313;0200;0,1;;;
240313;0300;0,1;;;
240313;0400;0,1;;;
240313;0500;0,1;;;
240313;0600;0,19;;;
240313;0700;0,67;;;
240313;0800;0,43;;;
240313;0900;0,24;;;
240313;1000;0,1;;;
240313;1100;0,11;;;
240313;1200;0,1;;;
240313;1300;0,11;;;
240313;1400;0,1;;;
240313;1500;0,1;;;
240313;1600;0,1;;;
240313;1700;0,1;;;
240313;1800;0,1;;;
240313;1900;0,11;;;
240313;2000;0,31;;;
240313;2100;0,18;;;
240313;2200;0,1;;;
240313;2300;0,11;;;
240314;0000;0,1;;;
240314;0100;0,1;;;
240314;0200;0,1;;;
240314;0300;0,1;;;
240314;0400;0,1;;;
240314;0500;0,1;;;
240314;0600;0,1;;;
240314;0700;0,1;;;
240314;0800;0,1;;;
240314;0900;0,1;;;
240314;1000;0,1;;;
240314;1100;0,1;;;
240314;1200;;;;
240314;1300;;;;
240314;1400;;;;
240314;1500;;;;
240314;1600;;;;
240314;1700;;;;
240314;1800;;;;
240314;1900;;;;
240314;2000;;;;
240314;2100;;;;
240314;2200;;;;
240314;2300;;;;
240315;0000;;;;
240315;0100;;;;
240315;0200;;;;
240315;0300;;;;
240315;0400;;;;
240315;0500;;;;
240315;0600;;;;
240315;0700;;;;
240315;0800;;;;
240315;0900;2,56;;;
240315;1000;2,73;;;
240315;1100;2,85;;;
240315;1200;2,81;;;
240315;1300;;;;
240315;1400;;;;
240315;1500;;;;
240315;1600;0,44;;;
240315;1700;0,45;;;
240315;1800;0,37;;;
240315;1900;0,49;;;
240315;2000;0,4;;;
240315;2100;0,35;;;
240315;2200;0,26;;;
240315;2300;0,35;;;
240316;0000;0,26;;;
240316;0100;0,17;;;
240316;0200;0,17;;;
240316;0300;0,12;;;
240316;0400;0,19;;;
240316;0500;0,1;;;
240316;0600;0,14;;;
240316;0700;0,15;;;
240316;0800;0,11;;;
240316;0900;0,14;;;
240316;1000;0,17;;;
240316;1100;0,19;;;
240316;1200;0,24;;;
240316;1300;0,18;;;
240316;1400;0,18;;;
240316;1500;0,15;;;
240316;1600;0,19;;;
240316;1700;0,2;;;
240316;1800;0,21;;;
240316;1900;0,25;;;
240316;2000;0,17;;;
240316;2100;0,14;;;
240316;2200;0,17;;;
240316;2300;0,14;;;
240317;0000;0,12;;;
240317;0100;0,1;;;
240317;0200;0,1;;;
240317;0300;0,1;;;
240317;0400;0,1;;;
240317;0500;0,1;;;
240317;0600;0,1;;;
240317;0700;0,11;;;
240317;0800;0,11;;;
240317;0900;0,13;;;
240317;1000;0,12;;;
240317;1100;0,13;;;
240317;1200;0,14;;;
240317;1300;0,2;;;
240317;1400;0,17;;;
240317;1500;0,21;;;
240317;1600;0,29;;;
240317;1700;0,33;;;
240317;1800;0,35;;;
240317;1900;0,32;;;
240317;2000;0,44;;;
240317;2100;0,36;;;
240317;2200;0,27;;;
240317;2300;0,18;;;
240318;0000;0,2;;;
240318;0100;0,17;;;
240318;0200;0,12;;;
240318;0300;0,1;;;
240318;0400;0,12;;;
240318;0500;0,11;;;
240318;0600;0,41;;;
240318;0700;0,35;;;
240318;0800;0,19;;;
240318;0900;0,2;;;
240318;1000;0,16;;;
240318;1100;0,22;;;
240318;1200;0,19;;;
240318;1300;0,27;;;
240318;1400;0,36;;;
240318;1500;0,3;;;
240318;1600;0,26;;;
240318;1700;0,33;;;
240318;1800;0,32;;;
240318;1900;0,44;;;
240318;2000;0,35;;;
240318;2100;0,3;;;
240318;2200;0,36;;;
240318;2300;0,25;;;
240319;0000;0,23;;;
240319;0100;0,28;;;
240319;0200;0,37;;;
240319;0300;0,6;;;
240319;0400;0,37;;;
240319;0500;0,34;;;
240319;0600;0,78;;;
240319;0700;0,7;;;
240319;0800;0,45;;;
240319;0900;0,51;;;
240319;1000;0,29;;;
240319;1100;0,15;;;
240319;1200;0,1;;;
240319;1300;0,12;;;
240319;1400;0,13;;;
240319;1500;0,16;;;
240319;1600;0,16;;;
240319;1700;0,27;;;
240319;1800;0,38;;;
240319;1900;0,5;;;
240319;2000;0,52;;;
240319;2100;0,43;;;
240319;2200;0,3;;;
240319;2300;0,18;;;
240320;0000;0,19;;;
240320;0100;0,18;;;
240320;0200;0,12;;;
240320;0300;0,16;;;
240320;0400;0,1;;;
240320;0500;0,18;;;
240320;0600;0,64;;;
240320;0700;0,59;;;
240320;0800;0,21;;;
240320;0900;0,14;;;
240320;1000;0,17;;;
240320;1100;0,14;;;
240320;1200;0,16;;;
240320;1300;0,15;;;
240320;1400;0,17;;;
240320;1500;;;;
240320;1600;0,19;;;
240320;1700;0,19;;;
240320;1800;0,21;;;
240320;1900;0,36;;;
240320;2000;0,47;;;
240320;2100;0,42;;;
240320;2200;0,63;;;
240320;2300;0,2;;;
240321;0000;0,13;;;
240321;0100;0,11;;;
240321;0200;0,11;;;
240321;0300;0,11;;;
240321;0400;0,1;;;
240321;0500;0,12;;;
240321;0600;0,23;;;
240321;0700;0,32;;;
240321;0800;0,27;;;
240321;0900;0,23;;;
240321;1000;0,18;;;
240321;1100;0,17;;;
240321;1200;0,13;;;
240321;1300;0,12;;;
240321;1400;0,11;;;
240321;1500;0,12;;;
240321;1600;0,15;;;
240321;1700;0,2;;;
240321;1800;0,48;;;
240321;1900;0,55;;;
240321;2000;1,89;;;
240321;2100;1,93;;;
240321;2200;1,51;;;
240321;2300;1,09;;;
240322;0000;0,74;;;
240322;0100;0,55;;;
240322;0200;0,68;;;
240322;0300;0,53;;;
240322;0400;0,54;;;
240322;0500;0,7;;;
240322;0600;1,09;;;
240322;0700;0,96;;;
240322;0800;0,79;;;
240322;0900;1,12;;;
240322;1000;1,36;;;
240322;1100;0,87;;;
240322;1200;0,77;;;
240322;1300;0,64;;;
240322;1400;0,95;;;
240322;1500;1;;;
240322;1600;0,95;;;
240322;1700;0,92;;;
240322;1800;1,31;;;
240322;1900;1,43;;;
240322;2000;0,88;;;
240322;2100;1,11;;;
240322;2200;1,69;;;
240322;2300;1,2;;;
240323;0000;1,1;;;
240323;0100;1,06;;;
240323;0200;1,14;;;
240323;0300;0,93;;;
240323;0400;0,72;;;
240323;0500;0,8;;;
240323;0600;1,09;;;
240323;0700;1,16;;;
240323;0800;1,66;;;
240323;0900;2,02;;;
240323;1000;2,05;;;
240323;1100;0,42;;;
240323;1200;0,82;;;
240323;1300;0,82;;;
240323;1400;0,41;;;
240323;1500;0,39;;;
240323;1600;0,43;;;
240323;1700;0,59;;;
240323;1800;0,57;;;
240323;1900;0,57;;;
240323;2000;0,53;;;
240323;2100;0,48;;;
240323;2200;0,31;;;
240323;2300;0,35;;;
240324;0000;0,28;;;
240324;0100;0,33;;;
240324;0200;0,25;;;
240324;0300;0,12;;;
240324;0400;0,13;;;
240324;0500;0,21;;;
240324;0600;0,13;;;
240324;0700;0,22;;;
240324;0800;0,26;;;
240324;0900;0,2;;;
240324;1000;0,18;;;
240324;1100;0,21;;;
240324;1200;0,22;;;
240324;1300;0,18;;;
240324;1400;0,14;;;
240324;1500;0,17;;;
240324;1600;0,2;;;
240324;1700;0,17;;;
240324;1800;0,55;;;
240324;1900;0,64;;;
240324;2000;1,48;;;
240324;2100;2,14;;;
240324;2200;1,27;;;
240324;2300;1;;;
240325;0000;0,33;;;
240325;0100;0,24;;;
240325;0200;0,29;;;
240325;0300;0,33;;;
240325;0400;0,21;;;
240325;0500;0,32;;;
240325;0600;0,65;;;
240325;0700;1,11;;;
240325;0800;1,23;;;
240325;0900;0,38;;;
240325;1000;0,22;;;
240325;1100;0,29;;;
240325;1200;0,23;;;
240325;1300;0,39;;;
240325;1400;0,25;;;
240325;1500;0,3;;;
240325;1600;0,25;;;
240325;1700;0,33;;;
240325;1800;0,34;;;
240325;1900;0,77;;;
240325;2000;0,42;;;
240325;2100;0,29;;;
240325;2200;0,21;;;
240325;2300;0,13;;;
240326;0000;0,14;;;
240326;0100;0,11;;;
240326;0200;0,1;;;
240326;0300;0,1;;;
240326;0400;0,1;;;
240326;0500;0,11;;;
240326;0600;0,26;;;
240326;0700;0,24;;;
240326;0800;0,26;;;
240326;0900;0,22;;;
240326;1000;0,14;;;
240326;1100;0,13;;;
240326;1200;0,14;;;
240326;1300;0,12;;;
240326;1400;0,1;;;
240326;1500;;;;
240326;1600;0,11;;;
240326;1700;0,22;;;
240326;1800;0,27;;;
240326;1900;0,42;;;
240326;2000;0,5;;;
240326;2100;0,32;;;
240326;2200;0,44;;;
240326;2300;0,16;;;
240327;0000;0,18;;;
240327;0100;0,11;;;
240327;0200;0,11;;;
240327;0300;0,1;;;
240327;0400;0,1;;;
240327;0500;0,19;;;
240327;0600;0,3;;;
240327;0700;0,48;;;
240327;0800;0,29;;;
240327;0900;0,24;;;
240327;1000;0,2;;;
240327;1100;0,22;;;
240327;1200;0,23;;;
240327;1300;0,18;;;
240327;1400;0,16;;;
240327;1500;0,12;;;
240327;1600;0,12;;;
240327;1700;0,12;;;
240327;1800;0,3;;;
240327;1900;0,63;;;
240327;2000;0,55;;;
240327;2100;0,73;;;
240327;2200;0,38;;;
240327;2300;0,22;;;
240328;0000;0,2;;;
240328;0100;0,1;;;
240328;0200;0,15;;;
240328;0300;0,1;;;
240328;0400;0,1;;;
240328;0500;0,15;;;
240328;0600;0,16;;;
240328;0700;0,36;;;
240328;0800;0,29;;;
240328;0900;0,31;;;
240328;1000;0,36;;;
240328;1100;0,5;;;
240328;1200;0,31;;;
240328;1300;0,18;;;
240328;1400;0,29;;;
240328;1500;0,49;;;
240328;1600;0,54;;;
240328;1700;0,8;;;
240328;1800;0,95;;;
240328;1900;0,42;;;
240328;2000;0,49;;;
240328;2100;1,17;;;
240328;2200;0,75;;;
240328;2300;1,32;;;
240329;0000;0,11;;;
240329;0100;0,1;;;
240329;0200;0,1;;;
240329;0300;0,1;;;
240329;0400;0,1;;;
240329;0500;0,1;;;
240329;0600;0,1;;;
240329;0700;0,1;;;
240329;0800;0,1;;;
240329;0900;0,31;;;
240329;1000;0,3;;;
240329;1100;0,17;;;
240329;1200;0,33;;;
240329;1300;0,28;;;
240329;1400;0,23;;;
240329;1500;0,31;;;
240329;1600;0,34;;;
240329;1700;0,22;;;
240329;1800;0,23;;;
240329;1900;0,26;;;
240329;2000;0,2;;;
240329;2100;0,17;;;
240329;2200;0,21;;;
240329;2300;0,12;;;
240330;0000;0,11;;;
240330;0100;0,11;;;
240330;0200;0,1;;;
240330;0300;0,11;;;
240330;0400;0,12;;;
240330;0500;0,1;;;
240330;0600;0,1;;;
240330;0700;0,13;;;
240330;0800;0,13;;;
240330;0900;0,2;;;
240330;1000;0,17;;;
240330;1100;0,2;;;
240330;1200;0,18;;;
240330;1300;0,14;;;
240330;1400;0,13;;;
240330;1500;0,15;;;
240330;1600;0,22;;;
240330;1700;0,26;;;
240330;1800;0,52;;;
240330;1900;0,34;;;
240330;2000;1,14;;;
240330;2100;1;;;
240330;2200;0,83;;;
240330;2300;0,96;;;
240331;0000;1,4;;;
240331;0100;0,98;;;
240331;0200;0,4;;;
240331;0300;0,27;;;
240331;0400;0,43;;;
240331;0500;0,58;;;
240331;0600;0,39;;;
240331;0700;0,62;;;
240331;0800;0,25;;;
240331;0900;0,19;;;
240331;1000;0,19;;;
240331;1100;0,19;;;
240331;1200;0,13;;;
240331;1300;0,13;;;
240331;1400;0,12;;;
240331;1500;0,14;;;
240331;1600;0,13;;;
240331;1700;0,24;;;
240331;1800;0,37;;;
240331;1900;0,47;;;
240331;2000;0,4;;;
240331;2100;0,45;;;
240331;2200;0,38;;;
240331;2300;0,4;;;
240401;0000;0,54;;;
240401;0100;0,23;;;
240401;0200;0,19;;;
240401;0300;0,35;;;
240401;0400;0,12;;;
240401;0500;0,11;;;
240401;0600;0,22;;;
240401;0700;0,49;;;
240401;0800;0,25;;;
240401;0900;0,21;;;
240401;1000;0,18;;;
240401;1100;0,14;;;
240401;1200;0,15;;;
240401;1300;0,2;;;
240401;1400;0,19;;;
240401;1500;0,18;;;
240401;1600;0,27;;;
240401;1700;0,28;;;
240401;1800;0,47;;;
240401;1900;0,45;;;
240401;2000;0,55;;;
240401;2100;0,62;;;
240401;2200;0,47;;;
240401;2300;0,32;;;
240402;0000;0,29;;;
240402;0100;0,16;;;
240402;0200;0,13;;;
240402;0300;0,3;;;
240402;0400;0,24;;;
240402;0500;0,21;;;
240402;0600;0,33;;;
240402;0700;1,01;;;
240402;0800;1,19;;;
240402;0900;0,86;;;
240402;1000;0,67;;;
240402;1100;0,65;;;
240402;1200;0,5;;;
240402;1300;0,61;;;
240402;1400;0,53;;;
240402;1500;;;;
240402;1600;0,33;;;
240402;1700;0,39;;;
240402;1800;0,52;;;
240402;1900;0,83;;;
240402;2000;0,31;;;
240402;2100;0,41;;;
240402;2200;0,22;;;
240402;2300;0,26;;;
240403;0000;0,28;;;
240403;0100;0,16;;;
240403;0200;0,14;;;
240403;0300;0,13;;;
240403;0400;0,1;;;
240403;0500;0,1;;;
240403;0600;0,15;;;
240403;0700;0,22;;;
240403;0800;0,31;;;
240403;0900;0,16;;;
240403;1000;0,24;;;
240403;1100;0,25;;;
240403;1200;0,24;;;
240403;1300;0,34;;;
240403;1400;0,47;;;
240403;1500;0,53;;;
240403;1600;0,37;;;
240403;1700;0,5;;;
240403;1800;0,38;;;
240403;1900;0,55;;;
240403;2000;0,31;;;
240403;2100;0,23;;;
240403;2200;0,27;;;
240403;2300;0,22;;;
240404;0000;0,13;;;
240404;0100;0,1;;;
240404;0200;0,1;;;
240404;0300;0,1;;;
240404;0400;0,1;;;
240404;0500;0,1;;;
240404;0600;0,12;;;
240404;0700;0,11;;;
240404;0800;0,11;;;
240404;0900;0,1;;;
240404;1000;0,1;;;
240404;1100;0,1;;;
240404;1200;0,1;;;
240404;1300;0,12;;;
240404;1400;0,13;;;
240404;1500;0,16;;;
240404;1600;0,14;;;
240404;1700;0,19;;;
240404;1800;0,51;;;
240404;1900;0,47;;;
240404;2000;0,41;;;
240404;2100;0,38;;;
240404;2200;0,2;;;
240404;2300;0,19;;;
240405;0000;0,29;;;
240405;0100;0,11;;;
240405;0200;0,1;;;
240405;0300;0,13;;;
240405;0400;0,1;;;
240405;0500;0,1;;;
240405;0600;0,15;;;
240405;0700;0,25;;;
240405;0800;0,41;;;
240405;0900;0,3;;;
240405;1000;0,27;;;
240405;1100;0,14;;;
240405;1200;0,16;;;
240405;1300;0,13;;;
240405;1400;0,12;;;
240405;1500;0,11;;;
240405;1600;0,12;;;
240405;1700;0,21;;;
240405;1800;0,28;;;
240405;1900;0,31;;;
240405;2000;0,27;;;
240405;2100;0,18;;;
240405;2200;0,13;;;
240405;2300;0,13;;;
240406;0000;0,1;;;
240406;0100;0,1;;;
240406;0200;0,1;;;
240406;0300;0,1;;;
240406;0400;0,1;;;
240406;0500;0,1;;;
240406;0600;0,1;;;
240406;0700;0,1;;;
240406;0800;0,1;;;
240406;0900;0,12;;;
240406;1000;0,12;;;
240406;1100;0,12;;;
240406;1200;0,18;;;
240406;1300;0,19;;;
240406;1400;0,14;;;
240406;1500;0,12;;;
240406;1600;0,17;;;
240406;1700;0,19;;;
240406;1800;0,32;;;
240406;1900;0,32;;;
240406;2000;0,24;;;
240406;2100;0,31;;;
240406;2200;0,32;;;
240406;2300;0,39;;;
240407;0000;0,45;;;
240407;0100;0,24;;;
240407;0200;0,17;;;
240407;0300;0,1;;;
240407;0400;0,1;;;
240407;0500;0,1;;;
240407;0600;0,12;;;
240407;0700;0,11;;;
240407;0800;0,1;;;
240407;0900;0,1;;;
240407;1000;0,13;;;
240407;1100;0,12;;;
240407;1200;0,11;;;
240407;1300;0,1;;;
240407;1400;0,11;;;
240407;1500;0,12;;;
240407;1600;0,19;;;
240407;1700;0,22;;;
240407;1800;0,29;;;
240407;1900;0,45;;;
240407;2000;0,69;;;
240407;2100;0,63;;;
240407;2200;0,46;;;
240407;2300;0,51;;;
240408;0000;0,21;;;
240408;0100;0,15;;;
240408;0200;0,12;;;
240408;0300;0,11;;;
240408;0400;0,1;;;
240408;0500;0,1;;;
240408;0600;0,12;;;
240408;0700;0,23;;;
240408;0800;0,4;;;
240408;0900;0,22;;;
240408;1000;0,26;;;
240408;1100;0,19;;;
240408;1200;0,17;;;
240408;1300;0,14;;;
240408;1400;0,17;;;
240408;1500;0,18;;;
240408;1600;0,19;;;
240408;1700;0,3;;;
240408;1800;0,54;;;
240408;1900;1,03;;;
240408;2000;1,56;;;
240408;2100;0,71;;;
240408;2200;1,04;;;
240408;2300;0,89;;;
240409;0000;0,55;;;
240409;0100;0,38;;;
240409;0200;0,37;;;
240409;0300;0,12;;;
240409;0400;0,16;;;
240409;0500;0,1;;;
240409;0600;0,14;;;
240409;0700;0,14;;;
240409;0800;0,41;;;
240409;0900;0,24;;;
240409;1000;0,23;;;
240409;1100;0,13;;;
240409;1200;0,13;;;
240409;1300;0,12;;;
240409;1400;0,17;;;
240409;1500;0,15;;;
240409;1600;;;;
240409;1700;0,27;;;
240409;1800;0,51;;;
240409;1900;0,85;;;
240409;2000;0,98;;;
240409;2100;1,11;;;
240409;2200;2,22;;;
240409;2300;1,98;;;
240410;0000;1,6;;;
240410;0100;1,11;;;
240410;0200;2,2;;;
240410;0300;1,32;;;
240410;0400;1,9;;;
240410;0500;0,84;;;
240410;0600;1,91;;;
240410;0700;1,45;;;
240410;0800;0,76;;;
240410;0900;0,33;;;
240410;1000;0,57;;;
240410;1100;0,27;;;
240410;1200;0,25;;;
240410;1300;0,21;;;
240410;1400;0,19;;;
240410;1500;0,19;;;
240410;1600;0,25;;;
240410;1700;0,51;;;
240410;1800;2,74;;;
240410;1900;3,89;;;
240410;2000;1,81;;;
240410;2100;1,12;;;
240410;2200;4,4;;;
240410;2300;7,51;;;
240411;0000;7,28;;;
240411;0100;5,76;;;
240411;0200;6,3;;;
240411;0300;3,35;;;
240411;0400;1,99;;;
240411;0500;2,45;;;
240411;0600;2,32;;;
240411;0700;2,99;;;
240411;0800;3,49;;;
240411;0900;1,42;;;
240411;1000;0,54;;;
240411;1100;0,19;;;
240411;1200;0,14;;;
240411;1300;0,17;;;
240411;1400;0,17;;;
240411;1500;0,11;;;
240411;1600;0,14;;;
240411;1700;0,54;;;
240411;1800;1,1;;;
240411;1900;2,09;;;
240411;2000;3,63;;;
240411;2100;5,2;;;
240411;2200;8,71;;;
240411;2300;9,14;;;
240412;0000;4,12;;;
240412;0100;3,85;;;
240412;0200;2,71;;;
240412;0300;1,77;;;
240412;0400;2,44;;;
240412;0500;1,14;;;
240412;0600;0,98;;;
240412;0700;1,31;;;
240412;0800;1,25;;;
240412;0900;0,96;;;
240412;1000;0,47;;;
240412;1100;0,27;;;
240412;1200;0,44;;;
240412;1300;0,22;;;
240412;1400;0,21;;;
240412;1500;0,14;;;
240412;1600;0,21;;;
240412;1700;0,49;;;
240412;1800;2,57;;;
240412;1900;4,82;;;
240412;2000;2,95;;;
240412;2100;1,77;;;
240412;2200;4,68;;;
240412;2300;7,16;;;
240413;0000;6,88;;;
240413;0100;4,7;;;
240413;0200;3,96;;;
240413;0300;3,61;;;
240413;0400;2,39;;;
240413;0500;1,96;;;
240413;0600;2,05;;;
240413;0700;1,79;;;
240413;0800;1,19;;;
240413;0900;1,15;;;
240413;1000;0,57;;;
240413;1100;0,52;;;
240413;1200;0,34;;;
240413;1300;0,26;;;
240413;1400;0,13;;;
240413;1500;0,14;;;
240413;1600;0,31;;;
240413;1700;0,89;;;
240413;1800;2,75;;;
240413;1900;4,87;;;
240413;2000;5,45;;;
240413;2100;4,06;;;
240413;2200;3,19;;;
240413;2300;4,3;;;
240414;0000;4,32;;;
240414;0100;2,41;;;
240414;0200;2,78;;;
240414;0300;1,78;;;
240414;0400;1,77;;;
240414;0500;1,31;;;
240414;0600;0,74;;;
240414;0700;0,82;;;
240414;0800;0,33;;;
240414;0900;0,54;;;
240414;1000;0,51;;;
240414;1100;0,35;;;
240414;1200;0,35;;;
240414;1300;0,3;;;
240414;1400;0,17;;;
240414;1500;0,12;;;
240414;1600;0,14;;;
240414;1700;0,19;;;
240414;1800;0,41;;;
240414;1900;1,43;;;
240414;2000;3,21;;;
240414;2100;1,43;;;
240414;2200;1,76;;;
240414;2300;2,52;;;
240415;0000;1,34;;;
240415;0100;1,08;;;
240415;0200;1,06;;;
240415;0300;0,89;;;
240415;0400;0,53;;;
240415;0500;0,51;;;
240415;0600;0,39;;;
240415;0700;1,26;;;
240415;0800;1,54;;;
240415;0900;0,69;;;
240415;1000;0,27;;;
240415;1100;0,16;;;
240415;1200;0,19;;;
240415;1300;0,17;;;
240415;1400;0,15;;;
240415;1500;0,11;;;
240415;1600;0,13;;;
240415;1700;0,26;;;
240415;1800;0,4;;;
240415;1900;0,67;;;
240415;2000;0,59;;;
240415;2100;1,21;;;
240415;2200;0,57;;;
240415;2300;0,93;;;
240416;0000;1,38;;;
240416;0100;0,2;;;
240416;0200;0,12;;;
240416;0300;0,11;;;
240416;0400;0,1;;;
240416;0500;0,1;;;
240416;0600;0,1;;;
240416;0700;0,3;;;
240416;0800;0,33;;;
240416;0900;0,27;;;
240416;1000;0,17;;;
240416;1100;0,11;;;
240416;1200;0,1;;;
240416;1300;0,11;;;
240416;1400;0,12;;;
240416;1500;0,14;;;
240416;1600;;;;
240416;1700;0,24;;;
240416;1800;0,33;;;
240416;1900;0,36;;;
240416;2000;0,38;;;
240416;2100;0,41;;;
240416;2200;0,52;;;
240416;2300;0,32;;;
240417;0000;0,27;;;
240417;0100;0,12;;;
240417;0200;0,18;;;
240417;0300;0,1;;;
240417;0400;0,14;;;
240417;0500;0,24;;;
240417;0600;0,29;;;
240417;0700;0,41;;;
240417;0800;0,69;;;
240417;0900;0,21;;;
240417;1000;0,12;;;
240417;1100;0,12;;;
240417;1200;0,1;;;
240417;1300;0,1;;;
240417;1400;0,1;;;
240417;1500;0,1;;;
240417;1600;0,11;;;
240417;1700;0,32;;;
240417;1800;0,63;;;
240417;1900;0,71;;;
240417;2000;0,89;;;
240417;2100;0,61;;;
240417;2200;0,57;;;
240417;2300;1,13;;;
240418;0000;1,65;;;
240418;0100;0,84;;;
240418;0200;0,45;;;
240418;0300;0,56;;;
240418;0400;0,54;;;
240418;0500;0,45;;;
240418;0600;0,39;;;
240418;0700;0,83;;;
240418;0800;0,31;;;
240418;0900;0,72;;;
240418;1000;0,68;;;
240418;1100;0,5;;;
240418;1200;0,49;;;
240418;1300;0,49;;;
240418;1400;0,33;;;
240418;1500;0,27;;;
240418;1600;0,37;;;
240418;1700;0,61;;;
240418;1800;0,71;;;
240418;1900;0,81;;;
240418;2000;1,02;;;
240418;2100;0,77;;;
240418;2200;1,09;;;
240418;2300;0,43;;;
240419;0000;0,36;;;
240419;0100;0,55;;;
240419;0200;0,5;;;
240419;0300;0,18;;;
240419;0400;0,21;;;
240419;0500;0,26;;;
240419;0600;0,13;;;
240419;0700;0,38;;;
240419;0800;0,49;;;
240419;0900;0,33;;;
240419;1000;0,24;;;
240419;1100;0,19;;;
240419;1200;0,14;;;
240419;1300;0,14;;;
240419;1400;0,16;;;
240419;1500;0,17;;;
240419;1600;0,17;;;
240419;1700;0,18;;;
240419;1800;0,21;;;
240419;1900;0,17;;;
240419;2000;0,19;;;
240419;2100;0,16;;;
240419;2200;0,21;;;
240419;2300;0,17;;;
240420;0000;0,24;;;
240420;0100;0,23;;;
240420;0200;0,16;;;
240420;0300;0,1;;;
240420;0400;0,1;;;
240420;0500;0,1;;;
240420;0600;0,1;;;
240420;0700;0,11;;;
240420;0800;0,25;;;
240420;0900;0,19;;;
240420;1000;0,19;;;
240420;1100;0,23;;;
240420;1200;0,2;;;
240420;1300;0,16;;;
240420;1400;0,17;;;
240420;1500;0,18;;;
240420;1600;0,24;;;
240420;1700;0,33;;;
240420;1800;0,58;;;
240420;1900;1,09;;;
240420;2000;1,06;;;
240420;2100;1,51;;;
240420;2200;1,49;;;
240420;2300;0,89;;;
240421;0000;0,52;;;
240421;0100;0,63;;;
240421;0200;1,03;;;
240421;0300;1,24;;;
240421;0400;1,15;;;
240421;0500;0,69;;;
240421;0600;0,47;;;
240421;0700;0,61;;;
240421;0800;0,72;;;
240421;0900;0,21;;;
240421;1000;0,31;;;
240421;1100;0,22;;;
240421;1200;0,13;;;
240421;1300;0,18;;;
240421;1400;0,15;;;
240421;1500;0,26;;;
240421;1600;0,31;;;
240421;1700;0,65;;;
240421;1800;2,39;;;
240421;1900;3,85;;;
240421;2000;2,77;;;
240421;2100;3,46;;;
240421;2200;5,03;;;
240421;2300;6,69;;;
240422;0000;6,24;;;
240422;0100;5,71;;;
240422;0200;4,8;;;
240422;0300;2,14;;;
240422;0400;2,99;;;
240422;0500;2,21;;;
240422;0600;1,86;;;
240422;0700;1,75;;;
240422;0800;2,19;;;
240422;0900;0,97;;;
240422;1000;0,96;;;
240422;1100;0,62;;;
240422;1200;0,2;;;
240422;1300;0,38;;;
240422;1400;0,65;;;
240422;1500;0,48;;;
240422;1600;0,22;;;
240422;1700;0,5;;;
240422;1800;0,72;;;
240422;1900;0,67;;;
240422;2000;0,62;;;
240422;2100;1,1;;;
240422;2200;1,32;;;
240422;2300;0,63;;;
240423;0000;0,7;;;
240423;0100;0,73;;;
240423;0200;1,35;;;
240423;0300;0,57;;;
240423;0400;0,71;;;
240423;0500;0,6;;;
240423;0600;0,12;;;
240423;0700;0,27;;;
240423;0800;0,41;;;
240423;0900;0,46;;;
240423;1000;0,11;;;
240423;1100;0,11;;;
240423;1200;0,1;;;
240423;1300;0,13;;;
240423;1400;0,12;;;
240423;1500;0,11;;;
240423;1600;0,2;;;
240423;1700;;;;
240423;1800;1,38;;;
240423;1900;3,13;;;
240423;2000;4,13;;;
240423;2100;5,83;;;
240423;2200;3,46;;;
240423;2300;2,11;;;
240424;0000;2,24;;;
240424;0100;0,61;;;
240424;0200;1,39;;;
240424;0300;0,91;;;
240424;0400;0,98;;;
240424;0500;0,48;;;
240424;0600;0,58;;;
240424;0700;0,79;;;
240424;0800;0,9;;;
240424;0900;1,37;;;
240424;1000;0,85;;;
240424;1100;0,71;;;
240424;1200;0,77;;;
240424;1300;0,43;;;
240424;1400;0,4;;;
240424;1500;0,49;;;
240424;1600;0,69;;;
240424;1700;0,86;;;
240424;1800;1,15;;;
240424;1900;3,22;;;
240424;2000;2,19;;;
240424;2100;2,28;;;
240424;2200;1,39;;;
240424;2300;0,95;;;
