FECHA (YYMMDD);HORA (HHMM);Registros validados;Registros preliminares;Registros no validados;
230805;1300;2,02;;;
230805;1400;1,94;;;
230805;1500;2,04;;;
230805;1600;2,09;;;
230805;1700;1,98;;;
230805;1800;1,92;;;
230805;1900;1,97;;;
230805;2000;2,42;;;
230805;2100;2,56;;;
230805;2200;2,33;;;
230805;2300;2,04;;;
230806;0000;1,73;;;
230806;0100;1,56;;;
230806;0200;1,67;;;
230806;0300;1,42;;;
230806;0400;1,5;;;
230806;0500;1,46;;;
230806;0600;1,48;;;
230806;0700;1,4;;;
230806;0800;1,56;;;
230806;0900;1,63;;;
230806;1000;1,7;;;
230806;1100;1,42;;;
230806;1200;1,79;;;
230806;1300;1,75;;;
230806;1400;1,76;;;
230806;1500;1,99;;;
230806;1600;1,97;;;
230806;1700;2;;;
230806;1800;2,67;;;
230806;1900;2,46;;;
230806;2000;2,16;;;
230806;2100;2,31;;;
230806;2200;1,92;;;
230806;2300;1,96;;;
230807;0000;1,7;;;
230807;0100;1,78;;;
230807;0200;1,75;;;
230807;0300;1,82;;;
230807;0400;1,87;;;
230807;0500;1,56;;;
230807;0600;1,71;;;
230807;0700;3,16;;;
230807;0800;4,38;;;
230807;0900;3,12;;;
230807;1000;2,33;;;
230807;1100;2,31;;;
230807;1200;2,38;;;
230807;1300;2,32;;;
230807;1400;2,13;;;
230807;1500;2,43;;;
230807;1600;2,53;;;
230807;1700;2,85;;;
230807;1800;3,85;;;
230807;1900;4,62;;;
230807;2000;5,53;;;
230807;2100;4,94;;;
230807;2200;4,63;;;
230807;2300;4,78;;;
230808;0000;3,24;;;
230808;0100;3,14;;;
230808;0200;2,91;;;
230808;0300;2,81;;;
230808;0400;2,59;;;
230808;0500;2,45;;;
230808;0600;2,1;;;
230808;0700;2,52;;;
230808;0800;3,27;;;
230808;0900;2,9;;;
230808;1000;2,44;;;
230808;1100;2,36;;;
230808;1200;2,28;;;
230808;1300;2,5;;;
230808;1400;2,45;;;
230808;1500;2,47;;;
230808;1600;2,72;;;
230808;1700;2,74;;;
230808;1800;2,73;;;
230808;1900;2,78;;;
230808;2000;2,92;;;
230808;2100;2,8;;;
230808;2200;2,58;;;
230808;2300;2,77;;;
230809;0000;2,8;;;
230809;0100;2,89;;;
230809;0200;2,76;;;
230809;0300;2,53;;;
230809;0400;2,45;;;
230809;0500;2,44;;;
230809;0600;2,47;;;
230809;0700;2,92;;;
230809;0800;3,14;;;
230809;0900;3,12;;;
230809;1000;2,9;;;
230809;1100;3,11;;;
230809;1200;2,84;;;
230809;1300;2,94;;;
230809;1400;3,04;;;
230809;1500;3,02;;;
230809;1600;3,26;;;
230809;1700;3,43;;;
230809;1800;3,88;;;
230809;1900;3,74;;;
230809;2000;3,72;;;
230809;2100;3,53;;;
230809;2200;3,29;;;
230809;2300;3,32;;;
230810;0000;3,55;;;
230810;0100;3,38;;;
230810;0200;3,17;;;
230810;0300;3;;;
230810;0400;2,84;;;
230810;0500;2,76;;;
230810;0600;2,76;;;
230810;0700;2,87;;;
230810;0800;2,92;;;
230810;0900;2,68;;;
230810;1000;2,75;;;
230810;1100;2,82;;;
230810;1200;2,82;;;
230810;1300;2,81;;;
230810;1400;2,82;;;
230810;1500;2,8;;;
230810;1600;2,69;;;
230810;1700;;;;
230810;1800;3,05;;;
230810;1900;2,68;;;
230810;2000;2,76;;;
230810;2100;2,59;;;
230810;2200;2,47;;;
230810;2300;2,29;;;
230811;0000;2,25;;;
230811;0100;2,08;;;
230811;0200;2,04;;;
230811;0300;1,83;;;
230811;0400;1,91;;;
230811;0500;1,88;;;
230811;0600;1,84;;;
230811;0700;2,07;;;
230811;0800;2,34;;;
230811;0900;2,11;;;
230811;1000;2,12;;;
230811;1100;2,07;;;
230811;1200;2,07;;;
230811;1300;2,09;;;
230811;1400;2,27;;;
230811;1500;2,25;;;
230811;1600;2,31;;;
230811;1700;2,55;;;
230811;1800;3,18;;;
230811;1900;2,75;;;
230811;2000;2,6;;;
230811;2100;2,51;;;
230811;2200;2,31;;;
230811;2300;2,33;;;
230812;0000;2,09;;;
230812;0100;1,99;;;
230812;0200;1,83;;;
230812;0300;1,78;;;
230812;0400;1,88;;;
230812;0500;1,67;;;
230812;0600;2;;;
230812;0700;2,01;;;
230812;0800;2,27;;;
230812;0900;2,79;;;
230812;1000;2,38;;;
230812;1100;2,26;;;
230812;1200;2,48;;;
230812;1300;3,32;;;
230812;1400;4,15;;;
230812;1500;4,04;;;
230812;1600;4,01;;;
230812;1700;3,85;;;
230812;1800;4,22;;;
230812;1900;4,38;;;
230812;2000;5,08;;;
230812;2100;5,29;;;
230812;2200;4,63;;;
230812;2300;4,17;;;
230813;0000;3,56;;;
230813;0100;;;;
230813;0200;2,84;;;
230813;0300;3,48;;;
230813;0400;3,67;;;
230813;0500;3,19;;;
230813;0600;3,08;;;
230813;0700;3,01;;;
230813;0800;2,84;;;
230813;0900;2,79;;;
230813;1000;3,01;;;
230813;1100;3,04;;;
230813;1200;3,22;;;
230813;1300;2,9;;;
230813;1400;2,98;;;
230813;1500;2,94;;;
230813;1600;3;;;
230813;1700;3,39;;;
230813;1800;3,66;;;
230813;1900;3,73;;;
230813;2000;3,21;;;
230813;2100;3;;;
230813;2200;2,84;;;
230813;2300;2,87;;;
230814;0000;3,01;;;
230814;0100;2,66;;;
230814;0200;2,53;;;
230814;0300;2,6;;;
230814;0400;2,41;;;
230814;0500;2,65;;;
230814;0600;2,41;;;
230814;0700;2,53;;;
230814;0800;2,89;;;
230814;0900;2,84;;;
230814;1000;2,95;;;
230814;1100;3,02;;;
230814;1200;3,37;;;
230814;1300;3,6;;;
230814;1400;3,41;;;
230814;1500;3,42;;;
230814;1600;3,44;;;
230814;1700;3,44;;;
230814;1800;3,62;;;
230814;1900;3,91;;;
230814;2000;4,46;;;
230814;2100;3,46;;;
230814;2200;2,98;;;
230814;2300;2,73;;;
230815;0000;2,88;;;
230815;0100;2,65;;;
230815;0200;2,47;;;
230815;0300;2,58;;;
230815;0400;2,54;;;
230815;0500;2,47;;;
230815;0600;2,46;;;
230815;0700;2,45;;;
230815;0800;2,39;;;
230815;0900;2,56;;;
230815;1000;2,67;;;
230815;1100;2,63;;;
230815;1200;2,49;;;
230815;1300;2,61;;;
230815;1400;;;;
230815;1500;;;;
230815;1600;1,56;;;
230815;1700;1,9;;;
230815;1800;2,1;;;
230815;1900;2,08;;;
230815;2000;2,17;;;
230815;2100;2,22;;;
230815;2200;2,21;;;
230815;2300;2,06;;;
230816;0000;2,01;;;
230816;0100;2,04;;;
230816;0200;2,08;;;
230816;0300;2,01;;;
230816;0400;2,06;;;
230816;0500;1,94;;;
230816;0600;1,88;;;
230816;0700;2,14;;;
230816;0800;2,18;;;
230816;0900;2,2;;;
230816;1000;2,09;;;
230816;1100;2,48;;;
230816;1200;2,49;;;
230816;1300;2,61;;;
230816;1400;2,53;;;
230816;1500;2,42;;;
230816;1600;2,33;;;
230816;1700;2,63;;;
230816;1800;2,52;;;
230816;1900;2,61;;;
230816;2000;2,84;;;
230816;2100;2,77;;;
230816;2200;2,77;;;
230816;2300;2,74;;;
230817;0000;2,8;;;
230817;0100;2,68;;;
230817;0200;2,61;;;
230817;0300;2,45;;;
230817;0400;2,39;;;
230817;0500;2,44;;;
230817;0600;2,29;;;
230817;0700;2,76;;;
230817;0800;3,22;;;
230817;0900;3,22;;;
230817;1000;2,87;;;
230817;1100;2,76;;;
230817;1200;2,61;;;
230817;1300;2,77;;;
230817;1400;2,68;;;
230817;1500;2,79;;;
230817;1600;2,79;;;
230817;1700;2,97;;;
230817;1800;2,83;;;
230817;1900;3,38;;;
230817;2000;3,42;;;
230817;2100;3,22;;;
230817;2200;3,35;;;
230817;2300;3,09;;;
230818;0000;2,62;;;
230818;0100;2,57;;;
230818;0200;2,57;;;
230818;0300;2,57;;;
230818;0400;2,51;;;
230818;0500;2,28;;;
230818;0600;2,41;;;
230818;0700;3,13;;;
230818;0800;3,43;;;
230818;0900;2,8;;;
230818;1000;2,5;;;
230818;1100;2,45;;;
230818;1200;2,48;;;
230818;1300;2,57;;;
230818;1400;;;;
230818;1500;2,84;;;
230818;1600;2,65;;;
230818;1700;2,76;;;
230818;1800;4,27;;;
230818;1900;5,97;;;
230818;2000;6,05;;;
230818;2100;4,94;;;
230818;2200;4,24;;;
230818;2300;3,59;;;
230819;0000;3,57;;;
230819;0100;3,55;;;
230819;0200;3;;;
230819;0300;2,72;;;
230819;0400;2,71;;;
230819;0500;2,75;;;
230819;0600;2,79;;;
230819;0700;3,14;;;
230819;0800;3,1;;;
230819;0900;2,96;;;
230819;1000;2,92;;;
230819;1100;2,96;;;
230819;1200;2,85;;;
230819;1300;3,1;;;
230819;1400;3,19;;;
230819;1500;3,07;;;
230819;1600;3,16;;;
230819;1700;3,52;;;
230819;1800;3,49;;;
230819;1900;3,42;;;
230819;2000;3,36;;;
230819;2100;3,64;;;
230819;2200;3,52;;;
230819;2300;4,05;;;
230820;0000;3,59;;;
230820;0100;3,3;;;
230820;0200;3,11;;;
230820;0300;3,05;;;
230820;0400;3,05;;;
230820;0500;3,08;;;
230820;0600;3,07;;;
230820;0700;2,96;;;
230820;0800;3,08;;;
230820;0900;3,06;;;
230820;1000;3,13;;;
230820;1100;3,32;;;
230820;1200;3,12;;;
230820;1300;3,42;;;
230820;1400;3,06;;;
230820;1500;3,38;;;
230820;1600;3,42;;;
230820;1700;3,64;;;
230820;1800;3,9;;;
230820;1900;4,02;;;
230820;2000;3,93;;;
230820;2100;3,76;;;
230820;2200;3,3;;;
230820;2300;3,56;;;
230821;0000;3,54;;;
230821;0100;3,54;;;
230821;0200;3,24;;;
230821;0300;3,18;;;
230821;0400;3,07;;;
230821;0500;3,01;;;
230821;0600;3,12;;;
230821;0700;3,72;;;
230821;0800;4,01;;;
230821;0900;3,72;;;
230821;1000;3,57;;;
230821;1100;3,43;;;
230821;1200;3,49;;;
230821;1300;3,62;;;
230821;1400;3,51;;;
230821;1500;3,51;;;
230821;1600;3,65;;;
230821;1700;3,6;;;
230821;1800;3,79;;;
230821;1900;3,87;;;
230821;2000;3,98;;;
230821;2100;3,83;;;
230821;2200;3,47;;;
230821;2300;3,47;;;
230822;0000;3,33;;;
230822;0100;3,26;;;
230822;0200;2,95;;;
230822;0300;3,04;;;
230822;0400;2,92;;;
230822;0500;3,02;;;
230822;0600;2,93;;;
230822;0700;2,9;;;
230822;0800;3,21;;;
230822;0900;3,19;;;
230822;1000;3,08;;;
230822;1100;3,23;;;
230822;1200;3,26;;;
230822;1300;3,35;;;
230822;1400;3,27;;;
230822;1500;3,26;;;
230822;1600;3,19;;;
230822;1700;3,29;;;
230822;1800;3,37;;;
230822;1900;3,1;;;
230822;2000;3,32;;;
230822;2100;3,25;;;
230822;2200;3,31;;;
230822;2300;3,05;;;
230823;0000;2,92;;;
230823;0100;2,74;;;
230823;0200;2,74;;;
230823;0300;2,81;;;
230823;0400;2,68;;;
230823;0500;2,65;;;
230823;0600;2,68;;;
230823;0700;2,76;;;
230823;0800;2,86;;;
230823;0900;2,79;;;
230823;1000;2,87;;;
230823;1100;2,96;;;
230823;1200;2,99;;;
230823;1300;3,02;;;
230823;1400;3,02;;;
230823;1500;2,98;;;
230823;1600;3,01;;;
230823;1700;3,03;;;
230823;1800;3,27;;;
230823;1900;3,42;;;
230823;2000;3,24;;;
230823;2100;2,96;;;
230823;2200;2,82;;;
230823;2300;2,74;;;
230824;0000;2,69;;;
230824;0100;2,69;;;
230824;0200;2,64;;;
230824;0300;2,68;;;
230824;0400;2,62;;;
230824;0500;2,66;;;
230824;0600;2,57;;;
230824;0700;2,77;;;
230824;0800;2,87;;;
230824;0900;3;;;
230824;1000;2,88;;;
230824;1100;2,78;;;
230824;1200;2,81;;;
230824;1300;2,98;;;
230824;1400;2,95;;;
230824;1500;3,01;;;
230824;1600;;;;
230824;1700;3,08;;;
230824;1800;;;;
230824;1900;3,4;;;
230824;2000;3,35;;;
230824;2100;3,27;;;
230824;2200;3,52;;;
230824;2300;3,47;;;
230825;0000;3,11;;;
230825;0100;3,26;;;
230825;0200;3,09;;;
230825;0300;3,04;;;
230825;0400;3,05;;;
230825;0500;2,95;;;
230825;0600;2,83;;;
230825;0700;3,12;;;
230825;0800;3,54;;;
230825;0900;3,08;;;
230825;1000;3,14;;;
230825;1100;2,93;;;
230825;1200;3,2;;;
230825;1300;3,28;;;
230825;1400;3,44;;;
230825;1500;3,15;;;
230825;1600;3,39;;;
230825;1700;3,38;;;
230825;1800;3,42;;;
230825;1900;3,46;;;
230825;2000;3,61;;;
230825;2100;3,43;;;
230825;2200;3,32;;;
230825;2300;3,16;;;
230826;0000;3,08;;;
230826;0100;2,87;;;
230826;0200;2,99;;;
230826;0300;2,89;;;
230826;0400;2,9;;;
230826;0500;2,89;;;
230826;0600;2,89;;;
230826;0700;2,96;;;
230826;0800;3,17;;;
230826;0900;3,23;;;
230826;1000;3,33;;;
230826;1100;3,21;;;
230826;1200;3,39;;;
230826;1300;3,49;;;
230826;1400;3,4;;;
230826;1500;3,59;;;
230826;1600;3,61;;;
230826;1700;3,5;;;
230826;1800;3,67;;;
230826;1900;3,47;;;
230826;2000;3,51;;;
230826;2100;3,36;;;
230826;2200;3,4;;;
230826;2300;3,36;;;
230827;0000;3,23;;;
230827;0100;3,14;;;
230827;0200;3,25;;;
230827;0300;3,11;;;
230827;0400;3,12;;;
230827;0500;3,19;;;
230827;0600;3,21;;;
230827;0700;3,33;;;
230827;0800;3,33;;;
230827;0900;3,48;;;
230827;1000;3,5;;;
230827;1100;3,7;;;
230827;1200;3,71;;;
230827;1300;3,61;;;
230827;1400;3,65;;;
230827;1500;3,7;;;
230827;1600;3,77;;;
230827;1700;3,88;;;
230827;1800;4,16;;;
230827;1900;4,51;;;
230827;2000;4,23;;;
230827;2100;4,28;;;
230827;2200;4,51;;;
230827;2300;3,97;;;
230828;0000;4,11;;;
230828;0100;3,94;;;
230828;0200;3,94;;;
230828;0300;3,75;;;
230828;0400;3,45;;;
230828;0500;3,4;;;
230828;0600;3,53;;;
230828;0700;3,56;;;
230828;0800;3,88;;;
230828;0900;3,68;;;
230828;1000;3,59;;;
230828;1100;3,76;;;
230828;1200;3,71;;;
230828;1300;3,81;;;
230828;1400;3,72;;;
230828;1500;3,76;;;
230828;1600;3,56;;;
230828;1700;3,75;;;
230828;1800;3,88;;;
230828;1900;3,82;;;
230828;2000;3,79;;;
230828;2100;3,6;;;
230828;2200;3,53;;;
230828;2300;3,45;;;
230829;0000;3,28;;;
230829;0100;3,25;;;
230829;0200;3,09;;;
230829;0300;3,45;;;
230829;0400;3,37;;;
230829;0500;3,41;;;
230829;0600;3,43;;;
230829;0700;3,78;;;
230829;0800;4,02;;;
230829;0900;4,02;;;
230829;1000;4,15;;;
230829;1100;3,95;;;
230829;1200;4,03;;;
230829;1300;3,84;;;
230829;1400;3,9;;;
230829;1500;3,91;;;
230829;1600;3,94;;;
230829;1700;4,27;;;
230829;1800;4,41;;;
230829;1900;4,08;;;
230829;2000;3,94;;;
230829;2100;3,81;;;
230829;2200;3,65;;;
230829;2300;3,7;;;
230830;0000;3,61;;;
230830;0100;3,81;;;
230830;0200;3,46;;;
230830;0300;3,41;;;
230830;0400;3,4;;;
230830;0500;3,43;;;
230830;0600;3,35;;;
230830;0700;3,57;;;
230830;0800;4,23;;;
230830;0900;3,8;;;
230830;1000;3,66;;;
230830;1100;3,49;;;
230830;1200;3,47;;;
230830;1300;3,63;;;
230830;1400;3,6;;;
230830;1500;3,69;;;
230830;1600;;;;
230830;1700;3,63;;;
230830;1800;2,9;;;
230830;1900;2,25;;;
230830;2000;1,86;;;
230830;2100;1,74;;;
230830;2200;1,74;;;
230830;2300;1,63;;;
230831;0000;1,64;;;
230831;0100;1,66;;;
230831;0200;1,6;;;
230831;0300;1,58;;;
230831;0400;1,53;;;
230831;0500;1,61;;;
230831;0600;1,61;;;
230831;0700;1,7;;;
230831;0800;1,77;;;
230831;0900;1,83;;;
230831;1000;2,03;;;
230831;1100;2,14;;;
230831;1200;2,06;;;
230831;1300;1,99;;;
230831;1400;2,3;;;
230831;1500;2,29;;;
230831;1600;2,44;;;
230831;1700;2,77;;;
230831;1800;2,68;;;
230831;1900;3,2;;;
230831;2000;3,7;;;
230831;2100;3,31;;;
230831;2200;3,04;;;
230831;2300;2,68;;;
230901;0000;;2,08;;
230901;0100;;2,13;;
230901;0200;;2,1;;
230901;0300;;2,06;;
230901;0400;;1,95;;
230901;0500;;1,87;;
230901;0600;;1,98;;
230901;0700;;1,95;;
230901;0800;;1,85;;
230901;0900;;2,08;;
230901;1000;;1,94;;
230901;1100;;1,87;;
230901;1200;;1,87;;
230901;1300;;1,95;;
230901;1400;;1,97;;
230901;1500;;2,12;;
230901;1600;;1,91;;
230901;1700;;2,02;;
230901;1800;;2,18;;
230901;1900;;1,89;;
230901;2000;;1,8;;
230901;2100;;1,81;;
230901;2200;;1,79;;
230901;2300;;1,79;;
230902;0000;;1,62;;
230902;0100;;1,68;;
230902;0200;;1,6;;
230902;0300;;1,59;;
230902;0400;;1,56;;
230902;0500;;1,5;;
230902;0600;;1,38;;
230902;0700;;1,5;;
230902;0800;;1,56;;
230902;0900;;1,64;;
230902;1000;;1,84;;
230902;1100;;1,75;;
230902;1200;;1,9;;
230902;1300;;2;;
230902;1400;;1,99;;
230902;1500;;2;;
230902;1600;;1,86;;
230902;1700;;1,88;;
230902;1800;;1,88;;
230902;1900;;1,94;;
230902;2000;;2,04;;
230902;2100;;1,83;;
230902;2200;;1,78;;
230902;2300;;1,78;;
230903;0000;;1,73;;
230903;0100;;1,7;;
230903;0200;;1,56;;
230903;0300;;1,42;;
230903;0400;;1,46;;
230903;0500;;1,3;;
230903;0600;;1,59;;
230903;0700;;1,72;;
230903;0800;;1,71;;
230903;0900;;1,6;;
230903;1000;;1,54;;
230903;1100;;1,65;;
230903;1200;;1,76;;
230903;1300;;1,84;;
230903;1400;;1,78;;
230903;1500;;1,89;;
230903;1600;;2,06;;
230903;1700;;2,08;;
230903;1800;;2,12;;
230903;1900;;2,25;;
230903;2000;;2,11;;
230903;2100;;2,79;;
230903;2200;;2,88;;
230903;2300;;2,56;;
230904;0000;;2,32;;
230904;0100;;2,09;;
230904;0200;;1,82;;
230904;0300;;1,65;;
230904;0400;;1,68;;
230904;0500;;1,75;;
230904;0600;;2,96;;
230904;0700;;5,39;;
230904;0800;;3,08;;
230904;0900;;2,1;;
230904;1000;;1,94;;
230904;1100;;1,88;;
230904;1200;;1,99;;
230904;1300;;2;;
230904;1400;;2,1;;
230904;1500;;2,32;;
230904;1600;;2,29;;
230904;1700;;2,38;;
230904;1800;;2,32;;
230904;1900;;2,2;;
230904;2000;;2,63;;
230904;2100;;2,39;;
230904;2200;;2,51;;
230904;2300;;2,49;;
230905;0000;;2,35;;
230905;0100;;2,07;;
230905;0200;;1,64;;
230905;0300;;1,74;;
230905;0400;;1,77;;
230905;0500;;1,88;;
230905;0600;;3,15;;
230905;0700;;5,37;;
230905;0800;;3,22;;
230905;0900;;2,17;;
230905;1000;;2,26;;
230905;1100;;2,28;;
230905;1200;;2,21;;
230905;1300;;2,26;;
230905;1400;;2,17;;
230905;1500;;2,26;;
230905;1600;;2,31;;
230905;1700;;2,42;;
230905;1800;;2,37;;
230905;1900;;2,51;;
230905;2000;;2,29;;
230905;2100;;2,17;;
230905;2200;;1,99;;
230905;2300;;1,96;;
230906;0000;;1,8;;
230906;0100;;2,01;;
230906;0200;;1,89;;
230906;0300;;1,9;;
230906;0400;;1,81;;
230906;0500;;1,84;;
230906;0600;;2,04;;
230906;0700;;2,39;;
230906;0800;;2,33;;
230906;0900;;2,35;;
230906;1000;;2,17;;
230906;1100;;2,36;;
230906;1200;;2,32;;
230906;1300;;2,38;;
230906;1400;;2,35;;
230906;1500;;2,48;;
230906;1600;;2,57;;
230906;1700;;2,57;;
230906;1800;;3,37;;
230906;1900;;4,26;;
230906;2000;;4,54;;
230906;2100;;4,3;;
230906;2200;;3,21;;
230906;2300;;3,36;;
230907;0000;;2,77;;
230907;0100;;2,39;;
230907;0200;;2,26;;
230907;0300;;2,33;;
230907;0400;;2,27;;
230907;0500;;2,34;;
230907;0600;;2,75;;
230907;0700;;3,5;;
230907;0800;;3,42;;
230907;0900;;3,4;;
230907;1000;;2,81;;
230907;1100;;2,84;;
230907;1200;;2,52;;
230907;1300;;2,52;;
230907;1400;;2,46;;
230907;1500;;2,43;;
230907;1600;;2,62;;
230907;1700;;2,48;;
230907;1800;;2,84;;
230907;1900;;2,82;;
230907;2000;;2,77;;
230907;2100;;2,84;;
230907;2200;;2,72;;
230907;2300;;2,35;;
230908;0000;;2,44;;
230908;0100;;2,4;;
230908;0200;;2,26;;
230908;0300;;2,2;;
230908;0400;;2,17;;
230908;0500;;2,15;;
230908;0600;;2,93;;
230908;0700;;3,89;;
230908;0800;;2,75;;
230908;0900;;2,43;;
230908;1000;;2,45;;
230908;1100;;2,49;;
230908;1200;;2,44;;
230908;1300;;2,45;;
230908;1400;;2,37;;
230908;1500;;;;
230908;1600;;2,41;;
230908;1700;;2,61;;
230908;1800;;2,54;;
230908;1900;;3,11;;
230908;2000;;3,31;;
230908;2100;;3,6;;
230908;2200;;3,44;;
230908;2300;;3,21;;
230909;0000;;2,89;;
230909;0100;;2,9;;
230909;0200;;2,98;;
230909;0300;;2,98;;
230909;0400;;2,93;;
230909;0500;;2,81;;
230909;0600;;2,93;;
230909;0700;;3,16;;
230909;0800;;3,3;;
230909;0900;;3,07;;
230909;1000;;3,14;;
230909;1100;;3,72;;
230909;1200;;3,57;;
230909;1300;;3,05;;
230909;1400;;3,21;;
230909;1500;;3,12;;
230909;1600;;3,09;;
230909;1700;;3,13;;
230909;1800;;3,09;;
230909;1900;;3,16;;
230909;2000;;3,05;;
230909;2100;;2,98;;
230909;2200;;2,87;;
230909;2300;;2,65;;
230910;0000;;2,61;;
230910;0100;;2,57;;
230910;0200;;2,68;;
230910;0300;;2,56;;
230910;0400;;2,49;;
230910;0500;;2,55;;
230910;0600;;2,68;;
230910;0700;;2,64;;
230910;0800;;2,69;;
230910;0900;;2,78;;
230910;1000;;2,94;;
230910;1100;;2,93;;
230910;1200;;3,02;;
230910;1300;;3,07;;
230910;1400;;2,74;;
230910;1500;;2,87;;
230910;1600;;2,9;;
230910;1700;;2,84;;
230910;1800;;3,07;;
230910;1900;;3,26;;
230910;2000;;3;;
230910;2100;;2,79;;
230910;2200;;2,71;;
230910;2300;;2,94;;
230911;0000;;3,07;;
230911;0100;;2,75;;
230911;0200;;2,7;;
230911;0300;;2,58;;
230911;0400;;2,55;;
230911;0500;;2,51;;
230911;0600;;2,52;;
230911;0700;;2,7;;
230911;0800;;2,6;;
230911;0900;;2,68;;
230911;1000;;2,53;;
230911;1100;;2,59;;
230911;1200;;2,8;;
230911;1300;;2,67;;
230911;1400;;2,96;;
230911;1500;;2,87;;
230911;1600;;2,81;;
230911;1700;;2,78;;
230911;1800;;3,02;;
230911;1900;;2,67;;
230911;2000;;2,7;;
230911;2100;;2,65;;
230911;2200;;2,58;;
230911;2300;;2,45;;
230912;0000;;2,35;;
230912;0100;;2,3;;
230912;0200;;2,38;;
230912;0300;;2,39;;
230912;0400;;2,36;;
230912;0500;;2,42;;
230912;0600;;2,62;;
230912;0700;;3,58;;
230912;0800;;2,77;;
230912;0900;;2,56;;
230912;1000;;2,56;;
230912;1100;;2,64;;
230912;1200;;2,77;;
230912;1300;;2,56;;
230912;1400;;2,53;;
230912;1500;;2,64;;
230912;1600;;2,46;;
230912;1700;;2,71;;
230912;1800;;3,05;;
230912;1900;;2,8;;
230912;2000;;2,93;;
230912;2100;;2,59;;
230912;2200;;2,51;;
230912;2300;;2,42;;
230913;0000;;2,42;;
230913;0100;;2,52;;
230913;0200;;2,42;;
230913;0300;;2,54;;
230913;0400;;2,45;;
230913;0500;;2,45;;
230913;0600;;2,42;;
230913;0700;;3,02;;
230913;0800;;2,73;;
230913;0900;;2,69;;
230913;1000;;2,71;;
230913;1100;;2,89;;
230913;1200;;2,97;;
230913;1300;;2,89;;
230913;1400;;2,85;;
230913;1500;;2,73;;
230913;1600;;3,09;;
230913;1700;;3,15;;
230913;1800;;3,28;;
230913;1900;;3,31;;
230913;2000;;3,91;;
230913;2100;;3,76;;
230913;2200;;3,55;;
230913;2300;;3,45;;
230914;0000;;3,24;;
230914;0100;;3,16;;
230914;0200;;3,18;;
230914;0300;;3,16;;
230914;0400;;3,15;;
230914;0500;;3,3;;
230914;0600;;3,2;;
230914;0700;;3,57;;
230914;0800;;3,36;;
230914;0900;;3,38;;
230914;1000;;3,4;;
230914;1100;;3,5;;
230914;1200;;3,35;;
230914;1300;;3,21;;
230914;1400;;3,5;;
230914;1500;;3,53;;
230914;1600;;3,66;;
230914;1700;;3,97;;
230914;1800;;3,81;;
230914;1900;;3,69;;
230914;2000;;3,79;;
230914;2100;;3,8;;
230914;2200;;3,48;;
230914;2300;;3,27;;
230915;0000;;3,29;;
230915;0100;;3,26;;
230915;0200;;3,3;;
230915;0300;;3,07;;
230915;0400;;2,93;;
230915;0500;;2,89;;
230915;0600;;3,12;;
230915;0700;;3,31;;
230915;0800;;3,09;;
230915;0900;;3,09;;
230915;1000;;3,43;;
230915;1100;;3,57;;
230915;1200;;3,41;;
230915;1300;;3,28;;
230915;1400;;3,35;;
230915;1500;;;;
230915;1600;;3,68;;
230915;1700;;3,46;;
230915;1800;;3,41;;
230915;1900;;3,47;;
230915;2000;;3,39;;
230915;2100;;3,57;;
230915;2200;;3,43;;
230915;2300;;3,27;;
230916;0000;;3,19;;
230916;0100;;3,18;;
230916;0200;;3,11;;
230916;0300;;3,01;;
230916;0400;;2,98;;
230916;0500;;3,07;;
230916;0600;;3,13;;
230916;0700;;3,2;;
230916;0800;;3,33;;
230916;0900;;3,61;;
230916;1000;;3,37;;
230916;1100;;3,46;;
230916;1200;;3,43;;
230916;1300;;3,6;;
230916;1400;;3,57;;
230916;1500;;3,73;;
230916;1600;;3,81;;
230916;1700;;3,79;;
230916;1800;;3,54;;
230916;1900;;3,55;;
230916;2000;;3,47;;
230916;2100;;3,26;;
230916;2200;;3,23;;
230916;2300;;3,24;;
230917;0000;;3,05;;
230917;0100;;3,04;;
230917;0200;;3,01;;
230917;0300;;3,05;;
230917;0400;;2,85;;
230917;0500;;2,85;;
230917;0600;;2,85;;
230917;0700;;2,93;;
230917;0800;;3,1;;
230917;0900;;3,19;;
230917;1000;;3,02;;
230917;1100;;3,14;;
230917;1200;;3,2;;
230917;1300;;3,19;;
230917;1400;;3,25;;
230917;1500;;3,32;;
230917;1600;;3,41;;
230917;1700;;3,46;;
230917;1800;;3,38;;
230917;1900;;3,47;;
230917;2000;;3,54;;
230917;2100;;3,26;;
230917;2200;;3,05;;
230917;2300;;3,05;;
230918;0000;;2,66;;
230918;0100;;2,89;;
230918;0200;;2,84;;
230918;0300;;2,83;;
230918;0400;;2,89;;
230918;0500;;2,8;;
230918;0600;;2,86;;
230918;0700;;2,84;;
230918;0800;;2,77;;
230918;0900;;2,98;;
230918;1000;;3,01;;
230918;1100;;3,13;;
230918;1200;;3,1;;
230918;1300;;3,13;;
230918;1400;;3,06;;
230918;1500;;3,25;;
230918;1600;;3,28;;
230918;1700;;3,27;;
230918;1800;;3,25;;
230918;1900;;3,99;;
230918;2000;;4,49;;
230918;2100;;3,93;;
230918;2200;;3,94;;
230918;2300;;3,76;;
230919;0000;;3,76;;
230919;0100;;3,45;;
230919;0200;;3,41;;
230919;0300;;3,27;;
230919;0400;;2,88;;
230919;0500;;2,92;;
230919;0600;;2,88;;
230919;0700;;3,04;;
230919;0800;;2,91;;
230919;0900;;3,14;;
