FECHA (YYMMDD);HORA (HHMM);Registros validados;Registros preliminares;Registros no validados;
240113;2300;12;;;
240114;0000;12;;;
240114;0100;9;;;
240114;0200;6;;;
240114;0300;2;;;
240114;0400;4;;;
240114;0500;5;;;
240114;0600;3;;;
240114;0700;3;;;
240114;0800;9;;;
240114;0900;15;;;
240114;1000;15;;;
240114;1100;35;;;
240114;1200;19;;;
240114;1300;27;;;
240114;1400;27;;;
240114;1500;14;;;
240114;1600;23;;;
240114;1700;14;;;
240114;1800;14;;;
240114;1900;14;;;
240114;2000;13;;;
240114;2100;15;;;
240114;2200;7;;;
240114;2300;5;;;
240115;0000;9;;;
240115;0100;6;;;
240115;0200;9;;;
240115;0300;6;;;
240115;0400;2;;;
240115;0500;2;;;
240115;0600;9;;;
240115;0700;11;;;
240115;0800;18;;;
240115;0900;17;;;
240115;1000;16;;;
240115;1100;13;;;
240115;1200;16;;;
240115;1300;13;;;
240115;1400;15;;;
240115;1500;17;;;
240115;1600;16;;;
240115;1700;17;;;
240115;1800;12;;;
240115;1900;15;;;
240115;2000;16;;;
240115;2100;23;;;
240115;2200;26;;;
240115;2300;10;;;
240116;0000;11;;;
240116;0100;8;;;
240116;0200;9;;;
240116;0300;8;;;
240116;0400;8;;;
240116;0500;10;;;
240116;0600;22;;;
240116;0700;16;;;
240116;0800;19;;;
240116;0900;29;;;
240116;1000;21;;;
240116;1100;39;;;
240116;1200;30;;;
240116;1300;27;;;
240116;1400;28;;;
240116;1500;25;;;
240116;1600;18;;;
240116;1700;21;;;
240116;1800;20;;;
240116;1900;16;;;
240116;2000;15;;;
240116;2100;14;;;
240116;2200;11;;;
240116;2300;13;;;
240117;0000;9;;;
240117;0100;5;;;
240117;0200;8;;;
240117;0300;6;;;
240117;0400;3;;;
240117;0500;15;;;
240117;0600;14;;;
240117;0700;21;;;
240117;0800;45;;;
240117;0900;18;;;
240117;1000;19;;;
240117;1100;39;;;
240117;1200;19;;;
240117;1300;26;;;
240117;1400;31;;;
240117;1500;26;;;
240117;1600;20;;;
240117;1700;25;;;
240117;1800;29;;;
240117;1900;21;;;
240117;2000;12;;;
240117;2100;14;;;
240117;2200;13;;;
240117;2300;9;;;
240118;0000;8;;;
240118;0100;9;;;
240118;0200;9;;;
240118;0300;15;;;
240118;0400;13;;;
240118;0500;11;;;
240118;0600;17;;;
240118;0700;24;;;
240118;0800;26;;;
240118;0900;26;;;
240118;1000;32;;;
240118;1100;30;;;
240118;1200;30;;;
240118;1300;54;;;
240118;1400;32;;;
240118;1500;24;;;
240118;1600;22;;;
240118;1700;36;;;
240118;1800;44;;;
240118;1900;18;;;
240118;2000;20;;;
240118;2100;14;;;
240118;2200;11;;;
240118;2300;10;;;
240119;0000;8;;;
240119;0100;5;;;
240119;0200;5;;;
240119;0300;7;;;
240119;0400;3;;;
240119;0500;6;;;
240119;0600;10;;;
240119;0700;29;;;
240119;0800;22;;;
240119;0900;26;;;
240119;1000;19;;;
240119;1100;22;;;
240119;1200;19;;;
240119;1300;20;;;
240119;1400;20;;;
240119;1500;18;;;
240119;1600;31;;;
240119;1700;25;;;
240119;1800;30;;;
240119;1900;27;;;
240119;2000;29;;;
240119;2100;31;;;
240119;2200;30;;;
240119;2300;21;;;
240120;0000;16;;;
240120;0100;19;;;
240120;0200;18;;;
240120;0300;14;;;
240120;0400;14;;;
240120;0500;31;;;
240120;0600;25;;;
240120;0700;17;;;
240120;0800;22;;;
240120;0900;29;;;
240120;1000;26;;;
240120;1100;26;;;
240120;1200;24;;;
240120;1300;18;;;
240120;1400;24;;;
240120;1500;19;;;
240120;1600;29;;;
240120;1700;26;;;
240120;1800;24;;;
240120;1900;25;;;
240120;2000;29;;;
240120;2100;24;;;
240120;2200;21;;;
240120;2300;22;;;
240121;0000;17;;;
240121;0100;15;;;
240121;0200;11;;;
240121;0300;7;;;
240121;0400;6;;;
240121;0500;7;;;
240121;0600;9;;;
240121;0700;12;;;
240121;0800;9;;;
240121;0900;14;;;
240121;1000;12;;;
240121;1100;15;;;
240121;1200;27;;;
240121;1300;18;;;
240121;1400;17;;;
240121;1500;18;;;
240121;1600;23;;;
240121;1700;34;;;
240121;1800;16;;;
240121;1900;17;;;
240121;2000;25;;;
240121;2100;53;;;
240121;2200;17;;;
240121;2300;7;;;
240122;0000;8;;;
240122;0100;7;;;
240122;0200;7;;;
240122;0300;5;;;
240122;0400;6;;;
240122;0500;18;;;
240122;0600;27;;;
240122;0700;26;;;
240122;0800;23;;;
240122;0900;24;;;
240122;1000;15;;;
240122;1100;20;;;
240122;1200;28;;;
240122;1300;30;;;
240122;1400;32;;;
240122;1500;25;;;
240122;1600;30;;;
240122;1700;18;;;
240122;1800;27;;;
240122;1900;29;;;
240122;2000;29;;;
240122;2100;63;;;
240122;2200;25;;;
240122;2300;15;;;
240123;0000;19;;;
240123;0100;9;;;
240123;0200;9;;;
240123;0300;6;;;
240123;0400;8;;;
240123;0500;26;;;
240123;0600;35;;;
240123;0700;13;;;
240123;0800;32;;;
240123;0900;33;;;
240123;1000;47;;;
240123;1100;55;;;
240123;1200;39;;;
240123;1300;51;;;
240123;1400;42;;;
240123;1500;20;;;
240123;1600;24;;;
240123;1700;25;;;
240123;1800;29;;;
240123;1900;21;;;
240123;2000;14;;;
240123;2100;13;;;
240123;2200;9;;;
240123;2300;6;;;
240124;0000;4;;;
240124;0100;2;;;
240124;0200;3;;;
240124;0300;3;;;
240124;0400;3;;;
240124;0500;11;;;
240124;0600;10;;;
240124;0700;11;;;
240124;0800;16;;;
240124;0900;14;;;
240124;1000;20;;;
240124;1100;29;;;
240124;1200;32;;;
240124;1300;25;;;
240124;1400;55;;;
240124;1500;74;;;
240124;1600;64;;;
240124;1700;44;;;
240124;1800;21;;;
240124;1900;28;;;
240124;2000;22;;;
240124;2100;18;;;
240124;2200;8;;;
240124;2300;11;;;
240125;0000;8;;;
240125;0100;6;;;
240125;0200;8;;;
240125;0300;6;;;
240125;0400;26;;;
240125;0500;10;;;
240125;0600;7;;;
240125;0700;9;;;
240125;0800;12;;;
240125;0900;21;;;
240125;1000;13;;;
240125;1100;17;;;
240125;1200;14;;;
240125;1300;15;;;
240125;1400;16;;;
240125;1500;21;;;
240125;1600;19;;;
240125;1700;14;;;
240125;1800;29;;;
240125;1900;55;;;
240125;2000;20;;;
240125;2100;27;;;
240125;2200;21;;;
240125;2300;27;;;
240126;0000;16;;;
240126;0100;8;;;
240126;0200;6;;;
240126;0300;5;;;
240126;0400;3;;;
240126;0500;9;;;
240126;0600;14;;;
240126;0700;18;;;
240126;0800;21;;;
240126;0900;20;;;
240126;1000;26;;;
240126;1100;27;;;
240126;1200;39;;;
240126;1300;18;;;
240126;1400;31;;;
240126;1500;29;;;
240126;1600;20;;;
240126;1700;29;;;
240126;1800;12;;;
240126;1900;38;;;
240126;2000;40;;;
240126;2100;50;;;
240126;2200;;;174;
240126;2300;47;;;
240127;0000;30;;;
240127;0100;21;;;
240127;0200;11;;;
240127;0300;9;;;
240127;0400;42;;;
240127;0500;13;;;
240127;0600;21;;;
240127;0700;20;;;
240127;0800;29;;;
240127;0900;24;;;
240127;1000;20;;;
240127;1100;31;;;
240127;1200;28;;;
240127;1300;22;;;
240127;1400;27;;;
240127;1500;26;;;
240127;1600;25;;;
240127;1700;21;;;
240127;1800;21;;;
240127;1900;21;;;
240127;2000;28;;;
240127;2100;29;;;
240127;2200;28;;;
240127;2300;17;;;
240128;0000;14;;;
240128;0100;22;;;
240128;0200;22;;;
240128;0300;17;;;
240128;0400;21;;;
240128;0500;17;;;
240128;0600;21;;;
240128;0700;16;;;
240128;0800;18;;;
240128;0900;19;;;
240128;1000;20;;;
240128;1100;23;;;
240128;1200;16;;;
240128;1300;22;;;
240128;1400;20;;;
240128;1500;12;;;
240128;1600;13;;;
240128;1700;21;;;
240128;1800;25;;;
240128;1900;25;;;
240128;2000;35;;;
240128;2100;20;;;
240128;2200;12;;;
240128;2300;10;;;
240129;0000;9;;;
240129;0100;10;;;
240129;0200;7;;;
240129;0300;3;;;
240129;0400;4;;;
240129;0500;7;;;
240129;0600;13;;;
240129;0700;17;;;
240129;0800;22;;;
240129;0900;23;;;
240129;1000;27;;;
240129;1100;19;;;
240129;1200;25;;;
240129;1300;27;;;
240129;1400;21;;;
240129;1500;14;;;
240129;1600;11;;;
240129;1700;17;;;
240129;1800;19;;;
240129;1900;16;;;
240129;2000;29;;;
240129;2100;21;;;
240129;2200;23;;;
240129;2300;20;;;
240130;0000;9;;;
240130;0100;8;;;
240130;0200;6;;;
240130;0300;7;;;
240130;0400;9;;;
240130;0500;10;;;
240130;0600;29;;;
240130;0700;22;;;
240130;0800;16;;;
240130;0900;23;;;
240130;1000;35;;;
240130;1100;35;;;
240130;1200;35;;;
240130;1300;26;;;
240130;1400;53;;;
240130;1500;37;;;
240130;1600;45;;;
240130;1700;22;;;
240130;1800;24;;;
240130;1900;18;;;
240130;2000;15;;;
240130;2100;16;;;
240130;2200;10;;;
240130;2300;9;;;
240131;0000;6;;;
240131;0100;3;;;
240131;0200;4;;;
240131;0300;6;;;
240131;0400;4;;;
240131;0500;19;;;
240131;0600;17;;;
240131;0700;26;;;
240131;0800;15;;;
240131;0900;22;;;
240131;1000;26;;;
240131;1100;13;;;
240131;1200;17;;;
240131;1300;;;;
240131;1400;34;;;
240131;1500;21;;;
240131;1600;27;;;
240131;1700;21;;;
240131;1800;18;;;
240131;1900;24;;;
240131;2000;13;;;
240131;2100;10;;;
240131;2200;33;;;
240131;2300;13;;;
240201;0000;8;;;
240201;0100;4;;;
240201;0200;6;;;
240201;0300;5;;;
240201;0400;4;;;
240201;0500;4;;;
240201;0600;7;;;
240201;0700;14;;;
240201;0800;19;;;
240201;0900;21;;;
240201;1000;25;;;
240201;1100;14;;;
240201;1200;24;;;
240201;1300;23;;;
240201;1400;20;;;
240201;1500;26;;;
240201;1600;21;;;
240201;1700;19;;;
240201;1800;15;;;
240201;1900;19;;;
240201;2000;10;;;
240201;2100;12;;;
240201;2200;9;;;
240201;2300;5;;;
240202;0000;6;;;
240202;0100;4;;;
240202;0200;7;;;
240202;0300;5;;;
240202;0400;5;;;
240202;0500;8;;;
240202;0600;24;;;
240202;0700;22;;;
240202;0800;32;;;
240202;0900;45;;;
240202;1000;24;;;
240202;1100;26;;;
240202;1200;29;;;
240202;1300;51;;;
240202;1400;28;;;
240202;1500;21;;;
240202;1600;11;;;
240202;1700;15;;;
240202;1800;15;;;
240202;1900;9;;;
240202;2000;10;;;
240202;2100;21;;;
240202;2200;12;;;
240202;2300;10;;;
240203;0000;9;;;
240203;0100;7;;;
240203;0200;6;;;
240203;0300;5;;;
240203;0400;6;;;
240203;0500;6;;;
240203;0600;12;;;
240203;0700;11;;;
240203;0800;10;;;
240203;0900;6;;;
240203;1000;8;;;
240203;1100;7;;;
240203;1200;7;;;
240203;1300;8;;;
240203;1400;8;;;
240203;1500;10;;;
240203;1600;9;;;
240203;1700;12;;;
240203;1800;14;;;
240203;1900;22;;;
240203;2000;36;;;
240203;2100;15;;;
240203;2200;14;;;
240203;2300;7;;;
240204;0000;5;;;
240204;0100;6;;;
240204;0200;7;;;
240204;0300;4;;;
240204;0400;3;;;
240204;0500;6;;;
240204;0600;16;;;
240204;0700;12;;;
240204;0800;10;;;
240204;0900;9;;;
240204;1000;9;;;
240204;1100;12;;;
240204;1200;18;;;
240204;1300;10;;;
240204;1400;16;;;
240204;1500;12;;;
240204;1600;11;;;
240204;1700;17;;;
240204;1800;12;;;
240204;1900;15;;;
240204;2000;23;;;
240204;2100;21;;;
240204;2200;5;;;
240204;2300;8;;;
240205;0000;5;;;
240205;0100;6;;;
240205;0200;3;;;
240205;0300;5;;;
240205;0400;7;;;
240205;0500;4;;;
240205;0600;12;;;
240205;0700;12;;;
240205;0800;21;;;
240205;0900;14;;;
240205;1000;20;;;
240205;1100;14;;;
240205;1200;14;;;
240205;1300;19;;;
240205;1400;13;;;
240205;1500;17;;;
240205;1600;18;;;
240205;1700;27;;;
240205;1800;22;;;
240205;1900;19;;;
240205;2000;17;;;
240205;2100;17;;;
240205;2200;13;;;
240205;2300;10;;;
240206;0000;9;;;
240206;0100;8;;;
240206;0200;9;;;
240206;0300;6;;;
240206;0400;11;;;
240206;0500;15;;;
240206;0600;22;;;
240206;0700;17;;;
240206;0800;16;;;
240206;0900;12;;;
240206;1000;15;;;
240206;1100;7;;;
240206;1200;13;;;
240206;1300;21;;;
240206;1400;15;;;
240206;1500;6;;;
240206;1600;9;;;
240206;1700;10;;;
240206;1800;8;;;
240206;1900;19;;;
240206;2000;7;;;
240206;2100;12;;;
240206;2200;8;;;
240206;2300;5;;;
240207;0000;;;3;
240207;0100;8;;;
240207;0200;3;;;
240207;0300;3;;;
240207;0400;5;;;
240207;0500;5;;;
240207;0600;4;;;
240207;0700;10;;;
240207;0800;15;;;
240207;0900;14;;;
240207;1000;16;;;
240207;1100;14;;;
240207;1200;13;;;
240207;1300;11;;;
240207;1400;12;;;
240207;1500;13;;;
240207;1600;17;;;
240207;1700;14;;;
240207;1800;11;;;
240207;1900;18;;;
240207;2000;20;;;
240207;2100;19;;;
240207;2200;10;;;
240207;2300;8;;;
240208;0000;10;;;
240208;0100;10;;;
240208;0200;5;;;
240208;0300;8;;;
240208;0400;6;;;
240208;0500;4;;;
240208;0600;7;;;
240208;0700;6;;;
240208;0800;7;;;
240208;0900;9;;;
240208;1000;8;;;
240208;1100;14;;;
240208;1200;9;;;
240208;1300;11;;;
240208;1400;10;;;
240208;1500;6;;;
240208;1600;13;;;
240208;1700;10;;;
240208;1800;14;;;
240208;1900;26;;;
240208;2000;13;;;
240208;2100;37;;;
240208;2200;30;;;
240208;2300;6;;;
240209;0000;8;;;
240209;0100;6;;;
240209;0200;4;;;
240209;0300;4;;;
240209;0400;2;;;
240209;0500;3;;;
240209;0600;8;;;
240209;0700;15;;;
240209;0800;16;;;
240209;0900;13;;;
240209;1000;10;;;
240209;1100;16;;;
240209;1200;25;;;
240209;1300;29;;;
240209;1400;28;;;
240209;1500;37;;;
240209;1600;24;;;
240209;1700;35;;;
240209;1800;19;;;
240209;1900;15;;;
240209;2000;12;;;
240209;2100;23;;;
240209;2200;23;;;
240209;2300;10;;;
240210;0000;20;;;
240210;0100;27;;;
240210;0200;28;;;
240210;0300;6;;;
240210;0400;7;;;
240210;0500;18;;;
240210;0600;26;;;
240210;0700;27;;;
240210;0800;13;;;
240210;0900;24;;;
240210;1000;17;;;
240210;1100;12;;;
240210;1200;5;;;
240210;1300;5;;;
240210;1400;15;;;
240210;1500;32;;;
240210;1600;18;;;
240210;1700;23;;;
240210;1800;7;;;
240210;1900;11;;;
240210;2000;19;;;
240210;2100;13;;;
240210;2200;10;;;
240210;2300;8;;;
240211;0000;13;;;
240211;0100;13;;;
240211;0200;11;;;
240211;0300;5;;;
240211;0400;4;;;
240211;0500;4;;;
240211;0600;4;;;
240211;0700;8;;;
240211;0800;2;;;
240211;0900;13;;;
240211;1000;23;;;
240211;1100;10;;;
240211;1200;10;;;
240211;1300;9;;;
240211;1400;10;;;
240211;1500;16;;;
240211;1600;14;;;
240211;1700;13;;;
240211;1800;12;;;
240211;1900;17;;;
240211;2000;22;;;
240211;2100;47;;;
240211;2200;28;;;
240211;2300;21;;;
240212;0000;10;;;
240212;0100;14;;;
240212;0200;11;;;
240212;0300;9;;;
240212;0400;10;;;
240212;0500;23;;;
240212;0600;17;;;
240212;0700;21;;;
240212;0800;16;;;
240212;0900;11;;;
240212;1000;13;;;
240212;1100;10;;;
240212;1200;9;;;
240212;1300;11;;;
240212;1400;13;;;
240212;1500;18;;;
240212;1600;19;;;
240212;1700;19;;;
240212;1800;19;;;
240212;1900;17;;;
240212;2000;22;;;
240212;2100;20;;;
240212;2200;10;;;
240212;2300;16;;;
240213;0000;7;;;
240213;0100;9;;;
240213;0200;14;;;
240213;0300;20;;;
240213;0400;13;;;
240213;0500;17;;;
240213;0600;39;;;
240213;0700;46;;;
240213;0800;26;;;
240213;0900;17;;;
240213;1000;10;;;
240213;1100;9;;;
240213;1200;13;;;
240213;1300;9;;;
240213;1400;9;;;
240213;1500;12;;;
240213;1600;10;;;
240213;1700;15;;;
240213;1800;10;;;
240213;1900;21;;;
240213;2000;34;;;
240213;2100;23;;;
240213;2200;11;;;
240213;2300;18;;;
240214;0000;15;;;
240214;0100;17;;;
240214;0200;14;;;
240214;0300;18;;;
240214;0400;14;;;
240214;0500;23;;;
240214;0600;44;;;
240214;0700;46;;;
240214;0800;52;;;
240214;0900;31;;;
240214;1000;9;;;
240214;1100;11;;;
240214;1200;7;;;
240214;1300;20;;;
240214;1400;6;;;
240214;1500;12;;;
240214;1600;10;;;
240214;1700;13;;;
240214;1800;12;;;
240214;1900;22;;;
240214;2000;40;;;
240214;2100;117;;;
240214;2200;71;;;
240214;2300;27;;;
240215;0000;41;;;
240215;0100;33;;;
240215;0200;17;;;
240215;0300;11;;;
240215;0400;14;;;
240215;0500;15;;;
240215;0600;34;;;
240215;0700;46;;;
240215;0800;57;;;
240215;0900;44;;;
240215;1000;29;;;
240215;1100;37;;;
240215;1200;15;;;
240215;1300;31;;;
240215;1400;25;;;
240215;1500;25;;;
240215;1600;23;;;
240215;1700;20;;;
240215;1800;21;;;
240215;1900;25;;;
240215;2000;36;;;
240215;2100;39;;;
240215;2200;55;;;
240215;2300;42;;;
240216;0000;38;;;
240216;0100;29;;;
240216;0200;30;;;
240216;0300;20;;;
240216;0400;19;;;
240216;0500;34;;;
240216;0600;37;;;
240216;0700;62;;;
240216;0800;60;;;
240216;0900;37;;;
240216;1000;31;;;
240216;1100;33;;;
240216;1200;35;;;
240216;1300;35;;;
240216;1400;39;;;
240216;1500;22;;;
240216;1600;20;;;
240216;1700;27;;;
240216;1800;22;;;
240216;1900;17;;;
240216;2000;21;;;
240216;2100;15;;;
240216;2200;8;;;
240216;2300;6;;;
240217;0000;9;;;
240217;0100;6;;;
240217;0200;8;;;
240217;0300;6;;;
240217;0400;4;;;
240217;0500;5;;;
240217;0600;6;;;
240217;0700;7;;;
240217;0800;9;;;
240217;0900;16;;;
240217;1000;19;;;
240217;1100;24;;;
240217;1200;12;;;
240217;1300;31;;;
240217;1400;82;;;
240217;1500;14;;;
240217;1600;26;;;
240217;1700;22;;;
240217;1800;20;;;
240217;1900;15;;;
240217;2000;36;;;
240217;2100;21;;;
240217;2200;11;;;
240217;2300;8;;;
240218;0000;6;;;
240218;0100;6;;;
240218;0200;6;;;
240218;0300;4;;;
240218;0400;7;;;
240218;0500;7;;;
240218;0600;16;;;
240218;0700;11;;;
240218;0800;18;;;
240218;0900;12;;;
240218;1000;15;;;
240218;1100;23;;;
240218;1200;19;;;
240218;1300;15;;;
240218;1400;9;;;
240218;1500;17;;;
240218;1600;11;;;
240218;1700;9;;;
240218;1800;18;;;
240218;1900;14;;;
240218;2000;22;;;
240218;2100;10;;;
240218;2200;7;;;
240218;2300;10;;;
240219;0000;8;;;
240219;0100;6;;;
240219;0200;5;;;
240219;0300;7;;;
240219;0400;5;;;
240219;0500;6;;;
240219;0600;15;;;
240219;0700;14;;;
240219;0800;23;;;
240219;0900;27;;;
240219;1000;19;;;
240219;1100;7;;;
240219;1200;;;;
240219;1300;18;;;
240219;1400;17;;;
240219;1500;9;;;
240219;1600;12;;;
240219;1700;20;;;
240219;1800;14;;;
240219;1900;19;;;
240219;2000;34;;;
240219;2100;15;;;
240219;2200;28;;;
240219;2300;45;;;
240220;0000;24;;;
240220;0100;19;;;
240220;0200;13;;;
240220;0300;8;;;
240220;0400;7;;;
240220;0500;9;;;
240220;0600;11;;;
240220;0700;21;;;
240220;0800;28;;;
240220;0900;14;;;
240220;1000;23;;;
240220;1100;28;;;
240220;1200;34;;;
240220;1300;20;;;
240220;1400;21;;;
240220;1500;16;;;
240220;1600;26;;;
240220;1700;18;;;
240220;1800;11;;;
240220;1900;19;;;
240220;2000;6;;;
240220;2100;10;;;
240220;2200;10;;;
240220;2300;5;;;
240221;0000;2;;;
240221;0100;6;;;
240221;0200;5;;;
240221;0300;3;;;
240221;0400;3;;;
240221;0500;2;;;
240221;0600;23;;;
240221;0700;22;;;
240221;0800;19;;;
240221;0900;7;;;
240221;1000;20;;;
240221;1100;13;;;
240221;1200;31;;;
240221;1300;21;;;
240221;1400;16;;;
240221;1500;15;;;
240221;1600;16;;;
240221;1700;15;;;
240221;1800;18;;;
240221;1900;20;;;
240221;2000;22;;;
240221;2100;7;;;
240221;2200;13;;;
240221;2300;15;;;
240222;0000;6;;;
240222;0100;5;;;
240222;0200;4;;;
240222;0300;4;;;
240222;0400;5;;;
240222;0500;4;;;
240222;0600;6;;;
240222;0700;16;;;
240222;0800;16;;;
240222;0900;9;;;
240222;1000;16;;;
240222;1100;19;;;
240222;1200;17;;;
240222;1300;15;;;
240222;1400;11;;;
240222;1500;17;;;
240222;1600;17;;;
240222;1700;21;;;
240222;1800;26;;;
240222;1900;21;;;
240222;2000;23;;;
240222;2100;23;;;
240222;2200;24;;;
240222;2300;10;;;
240223;0000;10;;;
240223;0100;8;;;
240223;0200;4;;;
240223;0300;2;;;
240223;0400;4;;;
240223;0500;9;;;
240223;0600;23;;;
240223;0700;25;;;
240223;0800;18;;;
240223;0900;21;;;
240223;1000;11;;;
240223;1100;14;;;
240223;1200;17;;;
240223;1300;20;;;
240223;1400;22;;;
240223;1500;24;;;
240223;1600;19;;;
240223;1700;20;;;
240223;1800;18;;;
240223;1900;35;;;
240223;2000;46;;;
240223;2100;134;;;
240223;2200;47;;;
240223;2300;26;;;
240224;0000;12;;;
240224;0100;24;;;
240224;0200;12;;;
240224;0300;14;;;
240224;0400;17;;;
240224;0500;31;;;
240224;0600;56;;;
240224;0700;35;;;
240224;0800;36;;;
240224;0900;18;;;
240224;1000;23;;;
240224;1100;25;;;
240224;1200;19;;;
240224;1300;17;;;
240224;1400;15;;;
240224;1500;23;;;
240224;1600;20;;;
240224;1700;19;;;
240224;1800;33;;;
240224;1900;54;;;
240224;2000;82;;;
240224;2100;79;;;
240224;2200;58;;;
240224;2300;20;;;
240225;0000;14;;;
240225;0100;33;;;
240225;0200;19;;;
240225;0300;19;;;
240225;0400;17;;;
240225;0500;14;;;
240225;0600;20;;;
240225;0700;30;;;
240225;0800;35;;;
240225;0900;23;;;
240225;1000;9;;;
240225;1100;27;;;
240225;1200;13;;;
240225;1300;22;;;
240225;1400;15;;;
240225;1500;22;;;
240225;1600;7;;;
240225;1700;10;;;
240225;1800;19;;;
240225;1900;22;;;
240225;2000;16;;;
240225;2100;18;;;
240225;2200;7;;;
240225;2300;5;;;
240226;0000;4;;;
240226;0100;8;;;
240226;0200;8;;;
240226;0300;8;;;
240226;0400;5;;;
240226;0500;3;;;
240226;0600;12;;;
240226;0700;21;;;
240226;0800;16;;;
240226;0900;12;;;
240226;1000;10;;;
240226;1100;7;;;
240226;1200;9;;;
240226;1300;17;;;
240226;1400;22;;;
240226;1500;15;;;
240226;1600;22;;;
240226;1700;18;;;
240226;1800;24;;;
240226;1900;10;;;
240226;2000;24;;;
240226;2100;12;;;
240226;2200;12;;;
240226;2300;7;;;
240227;0000;4;;;
240227;0100;5;;;
240227;0200;5;;;
240227;0300;4;;;
240227;0400;11;;;
240227;0500;11;;;
240227;0600;29;;;
240227;0700;19;;;
240227;0800;14;;;
240227;0900;12;;;
240227;1000;17;;;
240227;1100;13;;;
240227;1200;17;;;
240227;1300;14;;;
240227;1400;14;;;
240227;1500;17;;;
240227;1600;13;;;
240227;1700;24;;;
240227;1800;15;;;
240227;1900;12;;;
240227;2000;27;;;
240227;2100;24;;;
240227;2200;9;;;
240227;2300;8;;;
240228;0000;7;;;
240228;0100;15;;;
240228;0200;11;;;
240228;0300;8;;;
240228;0400;5;;;
240228;0500;6;;;
240228;0600;15;;;
240228;0700;18;;;
240228;0800;34;;;
240228;0900;18;;;
240228;1000;19;;;
240228;1100;13;;;
240228;1200;17;;;
240228;1300;12;;;
240228;1400;12;;;
240228;1500;21;;;
240228;1600;15;;;
240228;1700;23;;;
240228;1800;25;;;
240228;1900;25;;;
240228;2000;31;;;
240228;2100;19;;;
240228;2200;15;;;
240228;2300;6;;;
240229;0000;7;;;
240229;0100;11;;;
240229;0200;15;;;
240229;0300;13;;;
240229;0400;12;;;
240229;0500;12;;;
240229;0600;77;;;
240229;0700;21;;;
240229;0800;14;;;
240229;0900;14;;;
240229;1000;19;;;
240229;1100;13;;;
240229;1200;;;;
240229;1300;;;;
240229;1400;;;;
240229;1500;22;;;
240229;1600;23;;;
240229;1700;15;;;
240229;1800;21;;;
240229;1900;25;;;
240229;2000;25;;;
240229;2100;30;;;
240229;2200;18;;;
240229;2300;7;;;
240301;0000;11;;;
240301;0100;15;;;
240301;0200;8;;;
240301;0300;4;;;
240301;0400;9;;;
240301;0500;6;;;
240301;0600;15;;;
240301;0700;19;;;
240301;0800;15;;;
240301;0900;16;;;
240301;1000;14;;;
240301;1100;18;;;
240301;1200;15;;;
240301;1300;24;;;
240301;1400;21;;;
240301;1500;21;;;
240301;1600;15;;;
240301;1700;16;;;
240301;1800;16;;;
240301;1900;21;;;
240301;2000;18;;;
240301;2100;18;;;
240301;2200;10;;;
240301;2300;12;;;
240302;0000;12;;;
240302;0100;8;;;
240302;0200;8;;;
240302;0300;7;;;
240302;0400;6;;;
240302;0500;8;;;
240302;0600;8;;;
240302;0700;21;;;
240302;0800;31;;;
240302;0900;15;;;
240302;1000;12;;;
240302;1100;15;;;
240302;1200;12;;;
240302;1300;11;;;
240302;1400;16;;;
240302;1500;16;;;
240302;1600;7;;;
240302;1700;19;;;
240302;1800;21;;;
240302;1900;32;;;
240302;2000;34;;;
240302;2100;48;;;
240302;2200;15;;;
240302;2300;30;;;
240303;0000;15;;;
240303;0100;8;;;
240303;0200;13;;;
240303;0300;13;;;
240303;0400;9;;;
240303;0500;11;;;
240303;0600;8;;;
240303;0700;26;;;
240303;0800;13;;;
240303;0900;12;;;
240303;1000;13;;;
240303;1100;11;;;
240303;1200;13;;;
240303;1300;9;;;
240303;1400;9;;;
240303;1500;16;;;
240303;1600;8;;;
240303;1700;10;;;
240303;1800;13;;;
240303;1900;25;;;
240303;2000;38;;;
240303;2100;51;;;
240303;2200;61;;;
240303;2300;27;;;
240304;0000;16;;;
240304;0100;12;;;
240304;0200;15;;;
240304;0300;16;;;
240304;0400;13;;;
240304;0500;21;;;
240304;0600;95;;;
240304;0700;63;;;
240304;0800;42;;;
240304;0900;23;;;
240304;1000;26;;;
240304;1100;22;;;
240304;1200;17;;;
240304;1300;16;;;
240304;1400;16;;;
240304;1500;23;;;
240304;1600;26;;;
240304;1700;36;;;
240304;1800;52;;;
240304;1900;112;;;
240304;2000;207;;;
240304;2100;223;;;
240304;2200;186;;;
240304;2300;125;;;
240305;0000;72;;;
240305;0100;68;;;
240305;0200;46;;;
240305;0300;26;;;
240305;0400;19;;;
240305;0500;40;;;
240305;0600;78;;;
240305;0700;135;;;
240305;0800;127;;;
240305;0900;136;;;
240305;1000;68;;;
240305;1100;53;;;
240305;1200;24;;;
240305;1300;23;;;
240305;1400;56;;;
240305;1500;26;;;
240305;1600;39;;;
240305;1700;21;;;
240305;1800;18;;;
240305;1900;14;;;
240305;2000;21;;;
240305;2100;33;;;
240305;2200;16;;;
240305;2300;9;;;
240306;0000;6;;;
240306;0100;8;;;
240306;0200;6;;;
240306;0300;5;;;
240306;0400;4;;;
240306;0500;6;;;
240306;0600;40;;;
240306;0700;21;;;
240306;0800;28;;;
240306;0900;19;;;
240306;1000;11;;;
240306;1100;9;;;
240306;1200;16;;;
240306;1300;11;;;
240306;1400;11;;;
240306;1500;15;;;
240306;1600;14;;;
240306;1700;24;;;
240306;1800;22;;;
240306;1900;25;;;
